dataset_fold_id,dataset_name,target_type,alg_name,hparam_source,trial_number,alg_hparam_id,time__train,MSE__train,R2__train,time__val,MSE__val,R2__val,time__test,MSE__test,R2__test,time__train-eval
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_4_s0,4,CatBoost__seed_0__trial_4,42.69922995900015,2357.819845617132,0.6941656337057297,1.5613030330000583,2494.4253658375305,0.6773425131692898,1.48682347499971,2369.4626485033887,0.692802937865312,10.711052302000098
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_5_s0,5,CatBoost__seed_0__trial_5,80.55297576200019,2248.7002423299336,0.708319609372555,2.444293541999741,2453.2904634728293,0.6826633715921535,2.459241787999872,2331.979412464711,0.6976625797751161,20.241251684999952
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_6_s0,6,CatBoost__seed_0__trial_6,41.84972870599995,2394.6151359884943,0.6893928923386327,1.225644005000504,2509.5359866800454,0.6753879327628078,1.2354778269991584,2399.087720990939,0.6889620943561513,8.027311157999975
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_7_s0,7,CatBoost__seed_0__trial_7,59.62641655199968,2356.001363308404,0.6944015102446184,1.7079852759998175,2488.118742144778,0.6781582839592117,1.843215159000465,2374.3544802268116,0.6921687196661594,13.469260630000463
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_8_s0,8,CatBoost__seed_0__trial_8,60.839630572000715,2218.7561499872304,0.7122036773274969,2.2135758049998913,2448.742976679624,0.6832515955094478,1.9025997620001363,2329.408044961473,0.6979959534804001,15.677368906000083
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,CatBoost,random_9_s0,9,CatBoost__seed_0__trial_9,38.27947047100042,2456.20764181235,0.6814036878105043,0.9117407570001888,2559.4526054888365,0.6689311467645132,0.9891099599999507,2450.3063145133824,0.6823216852040157,8.538398200999836
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,default,0,XGBoost__seed_0__trial_0,14.626620375999991,2348.313445600896,0.6953987151178274,3.705819436000013,2512.0320174228486,0.6750650676181718,4.617110319000005,2394.1364906322074,0.6896040134938576,11.266009906999983
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_1_s0,1,XGBoost__seed_0__trial_1,13.890528827999901,2448.5944993038584,0.6823911935433621,3.9737055579998923,2568.4851293777297,0.6677627768875696,4.28739272700011,2450.7606504380146,0.6822627812743178,10.119689730999994
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_10_s0,10,XGBoost__seed_0__trial_10,13.12165587599975,2200.9387598695853,0.7145147827437046,3.6078469219992257,2476.541418763218,0.6796558272883009,4.132503685000302,2359.8598239425555,0.6940479287897926,7.024940491000052
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_11_s0,11,XGBoost__seed_0__trial_11,13.725269835999825,2467.1370837351096,0.6799860226947363,3.7092014709996874,2579.957336390678,0.6662788305110234,4.430739491000168,2467.899650548259,0.6800407371812747,8.962047185000301
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_12_s0,12,XGBoost__seed_0__trial_12,13.487296473000242,2516.0982760208385,0.673635234171367,3.815456463999908,2621.441528914136,0.6609127909068173,3.8600612460004413,2513.09817189264,0.6741808208080009,8.601040285000636
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_13_s0,13,XGBoost__seed_0__trial_13,13.522840472000098,2160.9200421016453,0.7197056370030824,3.3138228050002,2492.726365647326,0.677562281272599,4.106886698999915,2372.52176709368,0.6924063280076918,7.324597386999812
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_14_s0,14,XGBoost__seed_0__trial_14,14.09609034299956,2428.068139732257,0.6850536811730163,3.8898070819996065,2552.85196129507,0.669784949526541,4.63392850999935,2440.4975824060566,0.683593371714263,10.481760528999985
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_15_s0,15,XGBoost__seed_0__trial_15,13.617494880999402,2139.088825125587,0.7225373785467447,3.9561813600003006,2459.7526324954656,0.6818274807914604,4.384742913000082,2345.1565855809063,0.6959541802478679,10.92439567800011
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_16_s0,16,XGBoost__seed_0__trial_16,13.863983811000253,2652.0349613809108,0.6560027971128181,3.7637203550002596,2742.0818298989734,0.6453077955201549,3.9292543360006675,2644.4427493780695,0.6571522053300016,8.745882665999488
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_17_s0,17,XGBoost__seed_0__trial_17,13.47571768600028,2647.9922671822696,0.6565271776420012,3.4843947360004677,2739.779802102177,0.6456055661063995,4.178556845999992,2640.3556279397358,0.6576820941211319,9.065619000999504
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_18_s0,18,XGBoost__seed_0__trial_18,14.367318955999508,2314.9987587303003,0.6997199851106557,4.122299196000313,2492.072440238543,0.6776468674590058,4.723171767000167,2368.310176322257,0.6929523540498038,12.845218065998779
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_19_s0,19,XGBoost__seed_0__trial_19,12.962906473998373,2896.825143283383,0.6242509012687119,3.7482713459994557,2979.8766203298355,0.6145486994523135,4.184822307999639,2884.7632506006257,0.6259950347398955,7.124090765999426
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_2_s0,2,XGBoost__seed_0__trial_2,13.06366930299987,2417.844611429909,0.6863797817677892,3.95786836100001,2545.440036608788,0.6707436925799942,4.104608671000051,2428.249652245571,0.6851812963708972,10.52544564599998
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_20_s0,20,XGBoost__seed_0__trial_20,13.880657756999426,2240.38221367638,0.709398546351903,4.130839150000611,2484.2673319947307,0.6786564693676782,4.417942211999616,2365.073697857155,0.6933719583329816,9.697867187000156
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_21_s0,21,XGBoost__seed_0__trial_21,13.807675952000864,2979.0153395316015,0.6135899567390011,3.7456170180012123,3059.027367728402,0.6043104371309956,4.172712513000079,2967.010312666695,0.6153318340129861,7.748856202000752
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_22_s0,22,XGBoost__seed_0__trial_22,13.383347449000212,2442.0982593214344,0.683233825113375,3.581957339998553,2563.7298903209103,0.6683778738571424,4.1889709799997945,2445.343416295993,0.6829651170610314,8.591988649999621
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_23_s0,23,XGBoost__seed_0__trial_23,14.21388147200014,2379.8746260164876,0.6913048936030732,4.474925751999763,2525.6827038216306,0.6732993318189504,4.667624882000382,2408.53645918576,0.6877370804838447,11.269565619000787
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_24_s0,24,XGBoost__seed_0__trial_24,15.887098428998797,2015.7176858800208,0.738539930336402,3.9589088180000545,2463.5575153673867,0.68133531375293,4.772469461999208,2346.8091335349336,0.6957399300351311,11.576660728000206
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_25_s0,25,XGBoost__seed_0__trial_25,15.69790902800014,2069.1956526004446,0.7316032680239487,4.805949562000023,2471.6249927730737,0.6802917740181147,4.128388537999854,2345.6659319398627,0.6958881443028915,11.358459458000652
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_26_s0,26,XGBoost__seed_0__trial_26,13.337510878998728,2456.566715858671,0.6813571120792782,4.027197344999877,2571.0855715336365,0.6674264059773932,4.182012735000171,2460.9394714255122,0.6809431133296346,8.312906224000471
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_27_s0,27,XGBoost__seed_0__trial_27,13.613674117999835,2338.175630252674,0.6967136978288242,3.9453483750003215,2502.5435364827817,0.6762924161914714,4.428108639000129,2382.7862690980305,0.6910755516555076,10.407266328998958
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_28_s0,28,XGBoost__seed_0__trial_28,13.697962536998602,2242.372108663254,0.7091404357615481,4.55124419799904,2473.231538247022,0.6800839650645165,4.644030967001527,2352.230104420642,0.6950371097855446,10.753915835999578
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_29_s0,29,XGBoost__seed_0__trial_29,13.213979363001272,2133.6040086801568,0.7232488177031106,3.2136110379997262,2478.3343343214515,0.6794239110978859,4.061993446000997,2358.4758290465884,0.6942273615258685,7.502556878000178
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_3_s0,3,XGBoost__seed_0__trial_3,14.209721440999829,2328.7243113911313,0.6979396346280407,4.441381366000087,2498.712370628147,0.6767879829713872,4.69394265699998,2381.788064256217,0.6912049673249243,10.098227753999936
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_4_s0,4,XGBoost__seed_0__trial_4,13.262410900000077,1993.4743373125518,0.7414251297404362,3.8453559380000115,2485.7837955028654,0.6784603126451294,4.112759811999922,2365.223647306159,0.6933525176255149,7.553635343999986
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_5_s0,5,XGBoost__seed_0__trial_5,13.794017127999723,2437.071288184229,0.6838858768530296,3.550027742999646,2559.732125866971,0.6688949904040296,4.233403828000064,2447.075969812739,0.6827404942543913,8.683529422999982
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_6_s0,6,XGBoost__seed_0__trial_6,15.99411390000023,2088.0457525243933,0.7291582091380712,3.999814919000073,2468.198842274641,0.6807349514827398,4.810001842999554,2343.4301632798965,0.6961780081521436,12.269239925999955
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_7_s0,7,XGBoost__seed_0__trial_7,13.829524954000135,2654.4577772508446,0.6556885320693686,3.8368078569997124,2747.952651097046,0.6445483964058958,4.163705873999788,2643.8278611293626,0.657231924613048,7.69962324800008
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_8_s0,8,XGBoost__seed_0__trial_8,13.57828067499986,2068.0372923466025,0.7317535196959892,3.1664412119998815,2470.7110976806125,0.6804099876547298,3.593039608000254,2348.7188206360984,0.6954923421411229,8.34564165599977
openml__fps-in-video-games__362129__fold_2,openml__fps-in-video-games__362129,regression,XGBoost,random_9_s0,9,XGBoost__seed_0__trial_9,13.943368322999959,2897.674503327012,0.6241407302176106,3.6078403069996057,2981.9264050007746,0.6142835568749779,3.768166625000049,2885.482970705721,0.6259017241734748,7.634098658999392
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_1_s0,1,CatBoost__seed_0__trial_1,52.315810575,2333.0034034628484,0.6975361700074107,1.6580522830000177,2304.8232970336053,0.6999835094614313,1.5704354769999895,2474.187325165346,0.6799603326603422,12.557180766999977
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_10_s0,10,CatBoost__seed_0__trial_10,25.075023079999482,2540.9457277702877,0.6705773444290876,0.7167596690005666,2463.250047197027,0.6793612614771132,0.7965748859996893,2633.7942570628215,0.6593149478626661,5.158049984999707
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_11_s0,11,CatBoost__seed_0__trial_11,25.12241299499965,2638.9256950776044,0.6578746642142486,0.7162671360001696,2563.5705805495572,0.666302640287315,0.7632664380007554,2725.3653956235216,0.6474700901896839,4.992134472999169
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_12_s0,12,CatBoost__seed_0__trial_12,62.245019940999555,2339.553501114403,0.6966869780947139,1.7916153299993312,2305.0685334327754,0.6999515872902495,1.6436680659990088,2476.4314573813754,0.679670050950231,13.429955932999292
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_13_s0,13,CatBoost__seed_0__trial_13,33.016385131999414,2447.372029919873,0.6827087708112336,0.983835643999555,2376.2650671250417,0.690684007339823,0.7848804580007709,2543.225014234289,0.6710302088904911,6.6687638420007715
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_14_s0,14,CatBoost__seed_0__trial_14,72.34193499100002,2314.0526006982705,0.6999930598589645,2.09763595000004,2294.304724153851,0.7013527013317666,1.9881166119994305,2464.0631411469044,0.6812699103355617,15.988396795999506
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_15_s0,15,CatBoost__seed_0__trial_15,31.638260599000205,2436.5011078105863,0.6841181389809694,1.0874366989992268,2371.1358560983804,0.691351671491531,0.9914414450013282,2537.4560716281103,0.6717764298632543,7.355350204999922
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_16_s0,16,CatBoost__seed_0__trial_16,43.57161300199914,2424.1614810768874,0.6857179183713525,1.0889387559982424,2357.000684370654,0.6931916323338092,1.1320536130006076,2526.375970184227,0.6732096568239303,8.228835051000715
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_17_s0,17,CatBoost__seed_0__trial_17,41.576382171999285,2414.5569739607945,0.6869631012987383,1.239248765999946,2349.3876846785624,0.6941826087149626,1.2973049519987399,2518.745171790891,0.6741967115042691,8.896234775000266
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_18_s0,18,CatBoost__seed_0__trial_18,43.28391204500076,2384.091192562429,0.6909128584708835,1.4815059419997851,2327.584265435816,0.6970207374909816,1.4051024790005613,2497.82285102288,0.6769030436038891,9.503657594999822
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_19_s0,19,CatBoost__seed_0__trial_19,59.89101608599958,2348.738050294212,0.6954962409026648,1.7410143619999872,2312.0377993393913,0.6990444050773554,1.723347160999765,2481.581145349809,0.6790039314500795,13.045618571999512
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_2_s0,2,CatBoost__seed_0__trial_2,22.57361934000005,2590.8848731983703,0.664102949590951,0.8256181320000451,2512.9189413213294,0.6728959123445859,0.8669851030000473,2678.8644130194975,0.6534850587622694,5.291755554000019
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_20_s0,20,CatBoost__seed_0__trial_20,69.47140511300131,2284.0457726228647,0.7038833157120614,2.2060466119983175,2286.3008671743337,0.702394555206143,2.2476374990001204,2455.1778225018056,0.6824192390037919,17.291097585999523
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_21_s0,21,CatBoost__seed_0__trial_21,28.758184616001017,2542.3129262573093,0.6704000930413996,0.9254559340006381,2464.888461324404,0.6791479907863938,0.9018283049990714,2630.197966616472,0.6597801331727677,6.239992328000881
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_22_s0,22,CatBoost__seed_0__trial_22,43.92065676099992,2427.424632751876,0.6852948648292965,1.1055118780004705,2359.498439580456,0.6928665020935718,1.2716447670009074,2528.6179855989926,0.6729196489250886,8.401143978000619
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_23_s0,23,CatBoost__seed_0__trial_23,95.35335667199979,2230.0911821337645,0.7108782956854265,3.187865645999409,2272.1154565225274,0.7042410555977698,3.2420381769989035,2446.289030729739,0.6835690169259601,24.564338862001023
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_24_s0,24,CatBoost__seed_0__trial_24,57.753156348997436,2308.3523219304116,0.7007320764183029,1.837106497001514,2296.1133969644957,0.7011172682424358,1.9547965739984647,2463.471818310775,0.6813463987897059,15.342749325998739
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_25_s0,25,CatBoost__seed_0__trial_25,37.82794253400061,2352.0310616667066,0.6950693161795996,1.2829339919990161,2315.2321140019208,0.6986286044057979,1.2605725579996943,2485.8794238427263,0.6784479429826684,8.816063320002286
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_26_s0,26,CatBoost__seed_0__trial_26,44.60308269599773,2417.490981327091,0.6865827198968426,1.2530145730015647,2351.2036312308755,0.6939462288101206,1.2729204740026034,2521.095342785038,0.6738927135266268,8.499089298999024
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_27_s0,27,CatBoost__seed_0__trial_27,70.90829608599961,2291.442289802968,0.7029243891577412,2.4974081850014045,2283.3056649005352,0.7027844376217689,2.5163456200025394,2453.9571044882605,0.6825771406238498,21.145109205001063
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_28_s0,28,CatBoost__seed_0__trial_28,46.011571270002605,2363.4192159216605,0.6935928910927834,1.3452659040012804,2318.704404236812,0.6981766199383794,1.485412671998347,2492.040806910188,0.6776509592752481,10.106189744001313
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_29_s0,29,CatBoost__seed_0__trial_29,30.8781177689998,2434.340983789331,0.6843981897446152,1.1321456270015915,2370.492955814496,0.6914353571637408,1.039023632001772,2537.2488340132063,0.6718032363449864,7.12712642599945
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_3_s0,3,CatBoost__seed_0__trial_3,43.27384573099994,2341.739167934426,0.6964036158173634,1.3521678719998818,2308.6525843899617,0.699485055043951,1.4214923800000179,2481.105344151766,0.6790654770152,9.370606108000175
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_4_s0,4,CatBoost__seed_0__trial_4,43.442287980999936,2362.6623569180047,0.6936910145985916,1.280831919999855,2315.025517233375,0.6986554968957929,1.5927836780001599,2485.4645996021445,0.6785016010911754,10.66930555099998
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_5_s0,5,CatBoost__seed_0__trial_5,79.11952297700009,2251.459263880531,0.7081080160385436,2.429612179999822,2278.8378952441753,0.7033660026270172,2.3937111569998706,2453.4947962637234,0.6826369408535593,20.223661339000046
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_6_s0,6,CatBoost__seed_0__trial_6,38.910216907000176,2394.6773121055967,0.6895404137256107,1.1678955670004143,2339.781671138398,0.6954330136696918,1.2373602960005883,2508.28957472664,0.6755491579307161,8.4888240220007
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_7_s0,7,CatBoost__seed_0__trial_7,60.69160255299994,2356.45075046838,0.6944963225867289,1.6941250680001758,2314.7556601434485,0.6986906239171011,1.7519628039999589,2482.1568172967113,0.6789294674608296,13.44519820900041
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_8_s0,8,CatBoost__seed_0__trial_8,56.66751700800069,2229.3497913798997,0.7109744137993572,1.6851081019995036,2275.5308328643587,0.7037964795535832,1.747507523999957,2453.3155812685573,0.6826601225693704,12.620004601999426
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,CatBoost,random_9_s0,9,CatBoost__seed_0__trial_9,39.059675827999854,2459.1216307819423,0.6811854857305728,1.1284453110001778,2385.7427903976204,0.6894503017979732,1.1740283439994528,2554.8645213053837,0.6695246220122697,7.897978400000284
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,default,0,XGBoost__seed_0__trial_0,14.652006091000004,2356.903838589186,0.6944375816658457,4.367346921999996,2336.2081773644672,0.695898171698247,4.891125978000019,2506.6430942212996,0.6757621325377117,12.200054158
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_1_s0,1,XGBoost__seed_0__trial_1,15.551040566999973,2453.3658901888703,0.6819316926763666,3.9880920809999907,2397.8122353967265,0.68787923449054,4.667475679000063,2568.463849669389,0.6677655294482625,10.312108014000046
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_10_s0,10,XGBoost__seed_0__trial_10,12.801746673999332,2234.8106836842544,0.7102664326626384,3.479749007999999,2303.8780678694693,0.7001065489746745,3.905768495999837,2476.3056568258594,0.6796863234319179,7.307585964000282
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_11_s0,11,XGBoost__seed_0__trial_11,13.610830706000343,2480.1207535145995,0.6784630400287035,3.797727484999996,2419.3704720880924,0.685073020876391,4.016255690999969,2586.5748514456336,0.6654228454789839,8.979982582000048
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_12_s0,12,XGBoost__seed_0__trial_12,13.552357237000251,2516.1853567599746,0.6737874197494667,3.492871400000695,2446.963477700646,0.6814812675658688,4.211530094999944,2614.4337011864,0.6618192634410296,8.532957057999738
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_13_s0,13,XGBoost__seed_0__trial_13,13.193843734999973,2125.4747210182313,0.724441368702083,3.590912478000064,2305.2390846935264,0.6999293868071266,4.310661417999654,2489.831939747981,0.6779366794002362,7.960293058999923
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_14_s0,14,XGBoost__seed_0__trial_14,14.286311081999884,2432.4313413861437,0.6846457666467007,4.189179870000771,2375.8760744458227,0.6907346421189033,4.118278113999622,2549.5459295466467,0.6702125894591435,11.31921520800006
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_15_s0,15,XGBoost__seed_0__trial_15,14.715898691999428,2163.165172071372,0.7195549642661698,3.785915950999879,2282.7292944110977,0.7028594631787013,4.483198960000664,2462.107383800749,0.6815228903440251,9.767901479999637
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_16_s0,16,XGBoost__seed_0__trial_16,13.7088920340002,2659.921823693279,0.6551526066867336,2.924939665999773,2585.727824333986,0.6634184545326989,3.833291496000129,2744.9666630037095,0.6449346382342133,8.782084553999994
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_17_s0,17,XGBoost__seed_0__trial_17,13.2167419970001,2657.6135442328946,0.6554518651641301,3.5440746670001317,2582.264328873486,0.6638692941933326,3.584900863999792,2742.124457939795,0.6453022815221383,8.195859616000234
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_18_s0,18,XGBoost__seed_0__trial_18,13.965150501000608,2342.3657107895956,0.6963223872382075,4.897892692999449,2323.786891572681,0.6975150377616994,4.3074945520002075,2495.3058170511536,0.6772286255462103,12.338779207000698
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_19_s0,19,XGBoost__seed_0__trial_19,13.61856087399974,2902.3636369343344,0.6237210711500109,3.6792767250008183,2833.9088523685073,0.6311129840243948,4.160373187000005,2979.1833689424534,0.6146383725102682,7.680972296000618
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_2_s0,2,XGBoost__seed_0__trial_2,13.920266353999978,2423.7668248036653,0.6857690838551886,4.092393767999965,2375.0103108693816,0.6908473376778966,4.387047760000087,2552.2209481110763,0.6698665719839185,10.315017150999893
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_20_s0,20,XGBoost__seed_0__trial_20,13.156887043000097,2235.2417535780382,0.7102105463099333,4.181806051001331,2308.8118683839234,0.6994643212094185,4.627212118999523,2477.2462483266672,0.6795646565767209,10.71169725800064
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_21_s0,21,XGBoost__seed_0__trial_21,13.49930391899943,2991.6595441269938,0.6121442418783236,3.1770376470012707,2922.799924326306,0.6195421241310077,4.056259435999891,3064.3428745986516,0.6036228687188574,7.689221190999888
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_22_s0,22,XGBoost__seed_0__trial_22,13.135841068000445,2451.0889384497464,0.6822268896498049,3.7211677480008802,2395.650293597134,0.6881606522427369,4.237826094000411,2564.4346156468223,0.668286716628837,8.7762140119994
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_23_s0,23,XGBoost__seed_0__trial_23,13.83270682500006,2383.071737691287,0.6910450263984452,4.489376470000934,2348.226275309394,0.6943337881843237,4.523280673000045,2522.8311231183775,0.6736681878592263,11.285826592000376
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_24_s0,24,XGBoost__seed_0__trial_24,15.747712514999876,2026.142615754916,0.7373193477717127,4.393498675999581,2276.8724817901943,0.7036218384855316,4.590118562000498,2470.3206504650016,0.68046049256021,10.578144023000277
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_25_s0,25,XGBoost__seed_0__trial_25,15.47943337200013,2096.172722953265,0.728240246383963,4.044104283000706,2281.467070278706,0.7030237656026488,4.329648127000837,2473.598767901457,0.6800364633837638,10.579031949999262
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_26_s0,26,XGBoost__seed_0__trial_26,13.013739005000389,2464.0543870780793,0.6805459751496903,3.924785391000114,2401.4457019615256,0.6874062698651549,4.087095843999123,2571.95007146445,0.6673145816755474,8.452192554001158
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_27_s0,27,XGBoost__seed_0__trial_27,13.884164787999907,2347.697683665002,0.6956311199494765,4.283220704999621,2334.094267820602,0.6961733371408572,4.624390647999462,2507.053804503412,0.6757090065756136,9.846347185999548
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_28_s0,28,XGBoost__seed_0__trial_28,14.636701931000061,2212.635361716836,0.7131413675228401,4.608082164000734,2297.9829344513646,0.7008739124604708,5.077627590000702,2462.6993437710526,0.6814463194756648,13.556546021000031
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_29_s0,29,XGBoost__seed_0__trial_29,13.244081748998724,2120.716853152361,0.725058205752202,3.5266090869990876,2289.2992920200227,0.7020042533116311,3.9659668750009587,2472.577529684194,0.680168562007018,8.040848931001165
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_3_s0,3,XGBoost__seed_0__trial_3,14.214701278999883,2334.7831425631534,0.6973054345083254,4.302327204999983,2329.843596468452,0.696726642681957,4.607610999000144,2501.5063021155056,0.6764265839395962,10.752287742999897
openml__fps-in-video-games__362129__fold_3,openml__fps-in-video-games__362129,regression,XGBoost,random_4_s0,4,XGBoost__seed_0__trial_4,14.037764951999861,1988.8338866905806,0.7421562635979841,3.4269061200002398,2297.598483030511,0.7009239561085958,4.0138102660002914,2496.8470063176733,0.6770292705114691,7.985118790999877
